event_name,fighter_red,fighter_blue,result,winner,kd_red,kd_blue,str_red,str_blue,td_red,td_blue,sub_red,sub_blue,weight_class,method,round,time,fight_link
UFC Fight Night: Reyes vs. Weidman,Brendan Allen,Kevin Holland,win,Brendan Allen,0,0,10,22,2,1,4,1,Middleweight,SUB Rear Naked Choke,2,3:38,http://ufcstats.com/fight-details/74b44635535cb290
UFC Fight Night: Reyes vs. Weidman,Tanner Boser,Daniel Spitz,win,Tanner Boser,0,0,93,32,0,0,0,0,Heavyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/1e3d3545b6dd13a7
UFC Fight Night: Joanna vs. Waterson,Joanna Jedrzejczyk,Michelle Waterson-Gomez,win,Joanna Jedrzejczyk,0,0,180,58,3,1,1,1,Women's Strawweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/f61f5adf7e0a80c4
UFC Fight Night: Joanna vs. Waterson,Cub Swanson,Kron Gracie,win,Cub Swanson,0,0,135,86,0,0,0,0,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/707ba52845d399c9
UFC Fight Night: Joanna vs. Waterson,Niko Price,James Vick,win,Niko Price,1,0,11,9,0,0,0,0,Welterweight,KO/TKO Kick,1,1:44,http://ufcstats.com/fight-details/f3169b755afcdc5b
UFC Fight Night: Joanna vs. Waterson,Amanda Ribas,Mackenzie Dern,win,Amanda Ribas,0,0,74,20,2,0,0,0,Women's Strawweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/2d7f29ec900a8948
UFC Fight Night: Joanna vs. Waterson,Matt Frevola,Luis Pena,win,Matt Frevola,0,0,48,51,4,1,0,2,Lightweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/bed2710e06dabe6a
UFC Fight Night: Joanna vs. Waterson,Eryk Anders,Gerald Meerschaert,win,Eryk Anders,0,0,64,72,0,0,0,0,Middleweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/834f67e96612cd6f
UFC Fight Night: Joanna vs. Waterson,Ryan Spann,Devin Clark,win,Ryan Spann,0,0,17,17,0,2,1,0,Light Heavyweight,SUB Guillotine Choke,2,2:01,http://ufcstats.com/fight-details/25548d526c3a7587
UFC Fight Night: Joanna vs. Waterson,Mike Davis,Thomas Gifford,win,Mike Davis,2,0,139,88,2,0,0,0,Lightweight,KO/TKO Punch,3,4:45,http://ufcstats.com/fight-details/6a0217099efee13f
UFC Fight Night: Joanna vs. Waterson,Alex Morono,Max Griffin,win,Alex Morono,1,0,81,75,0,4,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/c5b8a996eff18540
UFC Fight Night: Joanna vs. Waterson,Deiveson Figueiredo,Tim Elliott,win,Deiveson Figueiredo,0,0,8,26,0,1,1,0,Flyweight,SUB Guillotine Choke,1,3:08,http://ufcstats.com/fight-details/18dde81d45ac2232
UFC Fight Night: Joanna vs. Waterson,Marlon Vera,Andre Ewell,win,Marlon Vera,0,0,80,50,0,0,2,0,Bantamweight,KO/TKO Elbows,3,3:17,http://ufcstats.com/fight-details/70f01e9ff0b4e519
UFC Fight Night: Joanna vs. Waterson,Miguel Baeza,Hector Aldana,win,Miguel Baeza,1,0,35,8,1,0,0,0,Welterweight,KO/TKO Kick,2,2:32,http://ufcstats.com/fight-details/1d26ceb1c995655e
UFC Fight Night: Joanna vs. Waterson,Marvin Vettori,Andrew Sanchez,win,Marvin Vettori,0,0,85,39,0,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/bac178dea57bd545
UFC Fight Night: Joanna vs. Waterson,JJ Aldrich,Lauren Mueller,win,JJ Aldrich,0,0,74,54,1,1,0,0,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/64bee58391921b4b
UFC 243: Whittaker vs. Adesanya,Israel Adesanya,Robert Whittaker,win,Israel Adesanya,2,0,40,32,0,0,0,0,Middleweight,KO/TKO Punch,2,3:33,http://ufcstats.com/fight-details/2556b7520536ce1d
UFC 243: Whittaker vs. Adesanya,Dan Hooker,Al Iaquinta,win,Dan Hooker,1,0,98,37,0,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/0697d5520b74a8df
UFC 243: Whittaker vs. Adesanya,Serghei Spivac,Tai Tuivasa,win,Serghei Spivac,0,0,23,21,6,0,1,0,Heavyweight,SUB Arm Triangle,2,3:14,http://ufcstats.com/fight-details/8cd7ca0e7b861b3d
UFC 243: Whittaker vs. Adesanya,Dhiego Lima,Luke Jumeau,win,Dhiego Lima,0,0,32,24,2,0,0,0,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/fd0fd9a2d6ef8c4f
UFC 243: Whittaker vs. Adesanya,Yorgan De Castro,Justin Tafa,win,Yorgan De Castro,1,0,4,6,0,0,0,0,Heavyweight,KO/TKO Punch,1,2:10,http://ufcstats.com/fight-details/9dfac33cd3ae4afd
UFC 243: Whittaker vs. Adesanya,Jake Matthews,Rostem Akman,win,Jake Matthews,0,0,59,15,0,0,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/1cb7138b107b93b5
UFC 243: Whittaker vs. Adesanya,Callan Potter,Maki Pitolo,win,Callan Potter,0,0,48,60,3,0,0,1,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/578987d534a0d205
UFC 243: Whittaker vs. Adesanya,Brad Riddell,Jamie Mullarkey,win,Brad Riddell,0,0,91,36,1,3,0,1,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/83d59f5e52e0ac46
UFC 243: Whittaker vs. Adesanya,Megan Anderson,Zarah Fairn,win,Megan Anderson,0,0,10,2,1,0,1,0,Women's Featherweight,SUB Triangle Choke,1,3:57,http://ufcstats.com/fight-details/b8c21a311f3f7953
UFC 243: Whittaker vs. Adesanya,Ji Yeon Kim,Nadia Kassem,win,Ji Yeon Kim,1,0,80,45,0,1,0,0,Women's Flyweight,KO/TKO Punch,2,4:59,http://ufcstats.com/fight-details/668d077ac9d7d3c9
UFC 243: Whittaker vs. Adesanya,Khalid Taha,Bruno Silva,nc,,1,0,38,20,0,2,1,0,Bantamweight,Overturned Arm Triangle,3,3:00,http://ufcstats.com/fight-details/57ff0eb2351979c4
UFC Fight Night: Hermansson vs. Cannonier,Jared Cannonier,Jack Hermansson,win,Jared Cannonier,1,0,28,20,0,1,0,0,Middleweight,KO/TKO Punch,2,0:27,http://ufcstats.com/fight-details/476c31184332698e
UFC Fight Night: Hermansson vs. Cannonier,Mark Madsen,Danilo Belluardo,win,Mark Madsen,0,0,22,0,1,0,0,0,Lightweight,KO/TKO Punches,1,1:12,http://ufcstats.com/fight-details/975840814b233bcd
UFC Fight Night: Hermansson vs. Cannonier,Gilbert Burns,Gunnar Nelson,win,Gilbert Burns,0,0,30,20,1,0,1,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/7410ac7e4e5acb74
UFC Fight Night: Hermansson vs. Cannonier,Ion Cutelaba,Khalil Rountree Jr.,win,Ion Cutelaba,0,0,15,5,4,0,0,0,Light Heavyweight,KO/TKO Elbows,1,2:35,http://ufcstats.com/fight-details/b44531903be4729a
UFC Fight Night: Hermansson vs. Cannonier,Ovince Saint Preux,Michal Oleksiejczuk,win,Ovince Saint Preux,0,0,14,37,1,0,1,0,Light Heavyweight,SUB Von Flue Choke,2,2:46,http://ufcstats.com/fight-details/b6dad3a9bf911bfd
UFC Fight Night: Hermansson vs. Cannonier,Nicolas Dalby,Alex Oliveira,win,Nicolas Dalby,0,0,31,18,1,3,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/9c7b6a20f35fb708
UFC Fight Night: Hermansson vs. Cannonier,John Phillips,Alen Amedovski,win,John Phillips,1,0,5,2,0,0,0,0,Middleweight,KO/TKO Punch,1,0:17,http://ufcstats.com/fight-details/9fa3623172adb4cd
UFC Fight Night: Hermansson vs. Cannonier,Makhmud Muradov,Alessio Di Chirico,win,Makhmud Muradov,0,0,54,36,0,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/d5e927306f5d859b
UFC Fight Night: Hermansson vs. Cannonier,Ismail Naurdiev,Siyar Bahadurzada,win,Ismail Naurdiev,0,0,69,12,3,0,0,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/18d84b333b28de36
UFC Fight Night: Hermansson vs. Cannonier,Giga Chikadze,Brandon Davis,win,Giga Chikadze,0,0,59,34,1,3,0,0,Featherweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/688908886d8ac900
UFC Fight Night: Hermansson vs. Cannonier,Lina Lansberg,Macy Chiasson,win,Lina Lansberg,0,0,21,26,2,0,0,0,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/0a3df9b1918cfc2f
UFC Fight Night: Hermansson vs. Cannonier,Marc Diakiese,Lando Vannata,win,Marc Diakiese,0,0,40,25,4,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/951968aa52a84928
UFC Fight Night: Hermansson vs. Cannonier,Jack Shore,Nohelin Hernandez,win,Jack Shore,0,0,46,6,4,0,1,0,Bantamweight,SUB Rear Naked Choke,3,2:51,http://ufcstats.com/fight-details/fc16ccf0994c6e50
UFC Fight Night: Rodriguez vs. Stephens,Yair Rodriguez,Jeremy Stephens,nc,,0,0,2,0,0,0,0,0,Featherweight,CNC,1,0:15,http://ufcstats.com/fight-details/62acea88e628c3ca
UFC Fight Night: Rodriguez vs. Stephens,Carla Esparza,Alexa Grasso,win,Carla Esparza,0,0,44,45,4,0,0,1,Women's Strawweight,M-DEC,3,5:00,http://ufcstats.com/fight-details/b2cdb4c34f37ad37
UFC Fight Night: Rodriguez vs. Stephens,Brandon Moreno,Askar Askarov,draw,,1,0,34,30,1,4,0,0,Flyweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/fd3e8f61d8fda839
UFC Fight Night: Rodriguez vs. Stephens,Irene Aldana,Vanessa Melo,win,Irene Aldana,0,0,125,68,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/c163ed45c21c8548
UFC Fight Night: Rodriguez vs. Stephens,Steven Peterson,Martin Bravo,win,Steven Peterson,1,0,49,86,0,2,0,0,Featherweight,KO/TKO Spinning Back Fist,2,1:31,http://ufcstats.com/fight-details/49b2a6a93d529981
UFC Fight Night: Rodriguez vs. Stephens,Jose Quinonez,Carlos Huachin,win,Jose Quinonez,1,0,60,32,2,0,0,0,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/953c89aa931082e4
UFC Fight Night: Rodriguez vs. Stephens,Kyle Nelson,Marco Polo Reyes,win,Kyle Nelson,0,0,12,6,0,0,0,0,Featherweight,KO/TKO Punch,1,1:36,http://ufcstats.com/fight-details/ad878cdd4fa36a3a
UFC Fight Night: Rodriguez vs. Stephens,Angela Hill,Ariane Carnelossi,win,Angela Hill,0,0,92,72,0,0,0,0,Women's Strawweight,KO/TKO Elbow,3,1:56,http://ufcstats.com/fight-details/52311c2cd0c84d67
UFC Fight Night: Rodriguez vs. Stephens,Sergio Pettis,Tyson Nam,win,Sergio Pettis,0,0,96,40,0,0,0,0,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/d9c0351cd21e40e0
UFC Fight Night: Rodriguez vs. Stephens,Paul Craig,Vinicius Moreira,win,Paul Craig,1,0,18,1,1,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:19,http://ufcstats.com/fight-details/8cf6b22995c9efb8
UFC Fight Night: Rodriguez vs. Stephens,Bethe Correia,Sijara Eubanks,win,Bethe Correia,0,0,59,77,0,1,0,0,Women's Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/c2b842fae4e9f1dc
UFC Fight Night: Rodriguez vs. Stephens,Claudio Puelles,Marcos Mariano,win,Claudio Puelles,0,0,22,2,4,0,2,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/4f7ec66199bba232
UFC Fight Night: Cowboy vs. Gaethje,Justin Gaethje,Donald Cerrone,win,Justin Gaethje,1,0,40,17,0,0,0,0,Lightweight,KO/TKO Punch,1,4:18,http://ufcstats.com/fight-details/490724f8b3658f67
UFC Fight Night: Cowboy vs. Gaethje,Glover Teixeira,Nikita Krylov,win,Glover Teixeira,0,0,43,47,1,2,2,1,Light Heavyweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/36d90f1812f0d432
UFC Fight Night: Cowboy vs. Gaethje,Todd Duffee,Jeff Hughes,nc,,1,0,30,16,1,0,0,0,Heavyweight,CNC,1,4:03,http://ufcstats.com/fight-details/8ae79d7967681db8
UFC Fight Night: Cowboy vs. Gaethje,Tristan Connelly,Michel Pereira,win,Tristan Connelly,0,0,64,32,0,2,1,0,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/dadaee9624256e07
UFC Fight Night: Cowboy vs. Gaethje,Uriah Hall,Antonio Carlos Junior,win,Uriah Hall,1,0,34,22,0,3,0,0,Middleweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/ece3a7a9e930ef9d
UFC Fight Night: Cowboy vs. Gaethje,Misha Cirkunov,Jimmy Crute,win,Misha Cirkunov,0,0,6,21,1,0,1,0,Light Heavyweight,SUB Peruvian Necktie,1,3:38,http://ufcstats.com/fight-details/92b98afec5eb4e05
UFC Fight Night: Cowboy vs. Gaethje,Augusto Sakai,Marcin Tybura,win,Augusto Sakai,1,0,15,6,0,0,0,0,Heavyweight,KO/TKO Punches,1,0:59,http://ufcstats.com/fight-details/9d3a38cc18807e10
UFC Fight Night: Cowboy vs. Gaethje,Miles Johns,Cole Smith,win,Miles Johns,0,0,31,11,1,1,0,0,Bantamweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/9de23eb1471e592b
UFC Fight Night: Cowboy vs. Gaethje,Hunter Azure,Brad Katona,win,Hunter Azure,0,0,41,21,0,3,0,0,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/14176809bcdafd01
UFC Fight Night: Cowboy vs. Gaethje,Chas Skelly,Jordan Griffin,win,Chas Skelly,0,0,21,37,1,1,3,2,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/462a95890423d3c6
UFC Fight Night: Cowboy vs. Gaethje,Louis Smolka,Ryan MacDonald,win,Louis Smolka,1,0,59,30,0,0,0,0,Bantamweight,KO/TKO Punch,1,4:43,http://ufcstats.com/fight-details/241687ff5fe92331
UFC Fight Night: Cowboy vs. Gaethje,Austin Hubbard,Kyle Prepolec,win,Austin Hubbard,0,0,51,44,3,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/acf658afda38d8af
UFC 242: Khabib vs. Poirier,Khabib Nurmagomedov,Dustin Poirier,win,Khabib Nurmagomedov,0,0,22,12,7,0,2,1,Lightweight,SUB Rear Naked Choke,3,2:06,http://ufcstats.com/fight-details/01a4827b3596d111
UFC 242: Khabib vs. Poirier,Paul Felder,Edson Barboza,win,Paul Felder,0,0,56,60,0,1,0,0,Lightweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/357a34207d70da69
UFC 242: Khabib vs. Poirier,Islam Makhachev,Davi Ramos,win,Islam Makhachev,1,0,43,7,0,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/849eb47d349f3fe4
UFC 242: Khabib vs. Poirier,Curtis Blaydes,Shamil Abdurakhimov,win,Curtis Blaydes,0,0,25,3,5,0,0,0,Heavyweight,KO/TKO Elbow,2,2:22,http://ufcstats.com/fight-details/066756ea40b134a7
UFC 242: Khabib vs. Poirier,Diego Ferreira,Mairbek Taisumov,win,Diego Ferreira,0,0,109,51,0,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/8accd04438b91262
UFC 242: Khabib vs. Poirier,Joanne Wood,Andrea Lee,win,Joanne Wood,0,0,101,61,2,3,0,0,Women's Flyweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/77f123712368bcbc
UFC 242: Khabib vs. Poirier,Zubaira Tukhugov,Lerone Murphy,draw,,1,0,22,28,6,0,0,2,Featherweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/bef4df43d6052a02
UFC 242: Khabib vs. Poirier,Sarah Moras,Liana Jojua,win,Sarah Moras,0,0,44,19,0,2,1,0,Women's Bantamweight,KO/TKO Elbows,3,2:26,http://ufcstats.com/fight-details/8e1ae2ae6694b131
UFC 242: Khabib vs. Poirier,Ottman Azaitar,Teemu Packalen,win,Ottman Azaitar,1,0,27,8,0,0,0,0,Lightweight,KO/TKO Punch,1,3:33,http://ufcstats.com/fight-details/2c7b788effdc1b4c
UFC 242: Khabib vs. Poirier,Belal Muhammad,Takashi Sato,win,Belal Muhammad,0,0,49,29,2,1,1,0,Welterweight,SUB Rear Naked Choke,3,1:55,http://ufcstats.com/fight-details/18aff757c54687f1
UFC 242: Khabib vs. Poirier,Muslim Salikhov,Nordine Taleb,win,Muslim Salikhov,1,0,10,6,0,0,0,0,Welterweight,KO/TKO Punch,1,4:26,http://ufcstats.com/fight-details/43496ff308e681a0
UFC 242: Khabib vs. Poirier,Omari Akhmedov,Zak Cummings,win,Omari Akhmedov,0,0,26,17,2,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/9a46f95c1c1e57f0
UFC 242: Khabib vs. Poirier,Don Madge,Fares Ziam,win,Don Madge,0,0,21,10,3,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/84d4b658851b7e0e
UFC Fight Night: Andrade vs. Zhang,Zhang Weili,Jessica Andrade,win,Zhang Weili,1,0,29,4,0,0,0,0,Women's Strawweight,KO/TKO Punch,1,0:42,http://ufcstats.com/fight-details/357cf8a9b6737625
UFC Fight Night: Andrade vs. Zhang,Li Jingliang,Elizeu Zaleski dos Santos,win,Li Jingliang,3,0,59,54,2,0,0,0,Welterweight,KO/TKO Punches,3,4:51,http://ufcstats.com/fight-details/55480808b1fa1f9c
UFC Fight Night: Andrade vs. Zhang,Kai Kara-France,Mark De La Rosa,win,Kai Kara-France,1,0,91,60,1,1,0,0,Flyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/b07188063c49b755
UFC Fight Night: Andrade vs. Zhang,Song Kenan,Derrick Krantz,win,Song Kenan,0,0,58,33,0,3,0,1,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/676561d9690ce31d
UFC Fight Night: Andrade vs. Zhang,Mizuki,Wu Yanan,win,Mizuki,0,0,93,123,0,0,0,0,Women's Flyweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/5f900e4437e079b3
UFC Fight Night: Andrade vs. Zhang,Anthony Hernandez,JunYong Park,win,Anthony Hernandez,0,0,59,81,6,0,1,0,Middleweight,SUB Anaconda Choke,2,4:39,http://ufcstats.com/fight-details/8182dbc752c71137
UFC Fight Night: Andrade vs. Zhang,Sumudaerji,Andre Soukhamthath,win,Sumudaerji,0,0,93,23,1,0,0,0,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/09b91014bd88f815
UFC Fight Night: Andrade vs. Zhang,Da Woon Jung,Khadis Ibragimov,win,Da Woon Jung,0,0,81,88,0,1,1,0,Light Heavyweight,SUB Guillotine Choke,3,1:59,http://ufcstats.com/fight-details/5ff390f7bbf2bec8
UFC Fight Night: Andrade vs. Zhang,Damir Ismagulov,Thiago Moises,win,Damir Ismagulov,1,0,71,36,0,0,0,0,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/060dfbc982c6c4ef
UFC Fight Night: Andrade vs. Zhang,Alatengheili,Batgerel Danaa,win,Alatengheili,0,0,36,85,3,0,0,0,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/2e001d8c2f6106fc
UFC Fight Night: Andrade vs. Zhang,Karol Rosa,Lara Procopio,win,Karol Rosa,1,0,171,165,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/a072be4f806d360f
UFC 241: Cormier vs. Miocic 2,Stipe Miocic,Daniel Cormier,win,Stipe Miocic,1,0,123,181,1,1,0,0,Heavyweight,KO/TKO Punches,4,4:09,http://ufcstats.com/fight-details/6921344f8e706d0f
UFC 241: Cormier vs. Miocic 2,Nate Diaz,Anthony Pettis,win,Nate Diaz,1,0,114,69,1,0,0,1,Welterweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/f2ce79565c0820dd
UFC 241: Cormier vs. Miocic 2,Paulo Costa,Yoel Romero,win,Paulo Costa,1,1,118,125,0,1,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/3e16a71836e85212
UFC 241: Cormier vs. Miocic 2,Sodiq Yusuff,Gabriel Benitez,win,Sodiq Yusuff,1,0,34,24,0,0,0,0,Featherweight,KO/TKO Punch,1,4:14,http://ufcstats.com/fight-details/ea43a5fe4ff9a3c4
UFC 241: Cormier vs. Miocic 2,Derek Brunson,Ian Heinisch,win,Derek Brunson,0,0,81,58,2,0,0,0,Middleweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/2eb56023c4a54504
UFC 241: Cormier vs. Miocic 2,Khama Worthy,Devonte Smith,win,Khama Worthy,1,0,21,15,0,0,0,0,Lightweight,KO/TKO Punch,1,4:15,http://ufcstats.com/fight-details/2671de30a1736f51
UFC 241: Cormier vs. Miocic 2,Cory Sandhagen,Raphael Assuncao,win,Cory Sandhagen,0,0,62,45,0,4,0,0,Bantamweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/fba7d6a42f137938
UFC 241: Cormier vs. Miocic 2,Drakkar Klose,Christos Giagos,win,Drakkar Klose,0,0,99,87,2,2,0,1,Lightweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/25e1d17d072227c6
UFC 241: Cormier vs. Miocic 2,Casey Kenney,Manny Bermudez,win,Casey Kenney,0,0,43,37,2,3,1,0,Catch Weight,U-DEC,3,5:00,http://ufcstats.com/fight-details/29de6ddc42a2e674
UFC 241: Cormier vs. Miocic 2,Hannah Cifers,Jodie Esquibel,win,Hannah Cifers,0,0,70,43,1,3,1,0,Women's Strawweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/8ebd6e9d41a51e31
UFC 241: Cormier vs. Miocic 2,Kyung Ho Kang,Brandon Davis,win,Kyung Ho Kang,1,0,50,77,3,1,0,0,Bantamweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/445d0d44091b902a
UFC 241: Cormier vs. Miocic 2,Sabina Mazo,Shana Dobson,win,Sabina Mazo,0,0,108,33,4,0,0,0,Women's Flyweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/51f955029dbf6978
UFC Fight Night: Shevchenko vs. Carmouche 2,Valentina Shevchenko,Liz Carmouche,win,Valentina Shevchenko,0,0,42,18,1,0,0,0,Women's Flyweight,U-DEC,5,5:00,http://ufcstats.com/fight-details/9d80bd1f92d23dfa
UFC Fight Night: Shevchenko vs. Carmouche 2,Vicente Luque,Mike Perry,win,Vicente Luque,0,0,84,87,0,0,1,0,Welterweight,S-DEC,3,5:00,http://ufcstats.com/fight-details/7feadf01c5920285
UFC Fight Night: Shevchenko vs. Carmouche 2,Eduardo Garagorri,Humberto Bandenay,win,Eduardo Garagorri,0,0,65,32,1,4,0,0,Featherweight,U-DEC,3,5:00,http://ufcstats.com/fight-details/aef94727eb3897df
UFC Fight Night: Shevchenko vs. Carmouche 2,Volkan Oezdemir,Ilir Latifi,win,Volkan Oezdemir,2,0,64,18,0,1,0,0,Light Heavyweight,KO/TKO Punch,2,4:31,http://ufcstats.com/fight-details/f7cce33f6563dd72
